profile pic,nums/length username,fullname words,nums/length fullname,name==username,description length,external URL,private,#posts,#followers,#follows,fake
1,0.64,7,0.0,0,10,0,1,2882,242431,5940,0
1,0.92,2,0.0,1,64,0,1,2496,14568252,4233,0
1,0.09,8,0.0,1,100,0,1,349,14245353,3939,0
1,0.0,7,0.0,0,70,0,1,5330,10778479,5734,0
1,0.15,4,0.0,0,146,0,1,2018,6896662,6082,0
1,0.45,0,0.0,0,99,0,1,4044,1348186,2855,0
1,0.38,4,0.0,0,125,0,1,3827,7117137,2204,0
1,0.19,2,0.0,1,33,0,1,842,6859288,6547,0
1,0.19,4,0.0,0,62,0,1,5177,9670220,1532,0
1,0.71,12,0.0,1,144,0,1,4236,6769100,5495,0
1,0.3,8,0.0,1,105,0,1,3780,7766857,4945,0
1,0.57,7,0.0,0,146,0,1,7368,6889296,3212,0
1,0.15,4,0.0,0,61,0,1,978,12152409,3350,0
1,0.12,1,0.0,1,45,0,1,737,12758427,1552,0
1,0.54,8,0.0,0,36,0,1,2113,13785943,3739,0
1,0.08,1,0.0,0,72,0,1,1828,7268224,1052,0
1,0.91,9,0.0,0,37,0,1,2195,795432,1398,0
1,0.67,8,0.0,1,149,0,1,2326,14098918,557,0
1,0.55,2,0.0,1,8,0,1,4290,13950179,822,0
1,0.57,7,0.0,0,81,0,1,4942,3447980,5071,0
1,0.46,1,0.0,1,113,0,1,6915,2966260,3396,0
1,0.33,8,0.0,0,125,0,1,5335,13581359,3345,0
1,0.62,1,0.0,1,130,0,1,191,6393453,5289,0
1,0.73,9,0.0,1,69,0,1,6166,5847028,4588,0
1,0.6,10,0.0,1,139,0,1,2344,9855223,1438,0
1,0.64,1,0.0,1,95,0,1,4914,11995901,2321,0
1,0.1,12,0.0,1,83,0,1,3105,15030802,3373,0
1,0.21,6,0.0,1,129,0,1,4342,8507493,2349,0
1,0.88,3,0.0,0,136,0,1,2498,12948502,964,0
1,0.31,11,0.0,1,77,0,1,1840,946277,821,0
1,0.92,10,0.0,0,12,0,1,4533,13117197,6387,0
1,0.33,8,0.0,1,148,0,1,2900,3180358,1778,0
1,0.44,12,0.0,1,131,0,1,224,5825383,6584,0
1,0.12,4,0.0,0,24,0,1,5587,4092478,3655,0
1,0.5,11,0.0,0,12,0,1,1886,11301241,843,0
1,0.12,10,0.0,1,142,0,1,5252,2048866,4520,0
1,0.29,8,0.0,1,86,0,1,6859,10714328,5304,0
1,0.08,5,0.0,1,6,0,1,2144,8294501,4664,0
1,0.43,10,0.0,0,78,0,1,5617,10054372,5492,0
1,0.17,8,0.0,1,66,0,1,5903,14984280,4794,0
1,0.15,12,0.0,1,64,0,1,4000,13352650,7142,0
1,0.22,10,0.0,0,95,0,1,6203,11465861,3695,0
1,0.54,6,0.0,0,40,0,1,1499,4444387,1052,0
1,0.24,12,0.0,0,67,0,1,6457,9317104,6231,0
1,0.18,4,0.0,0,17,0,1,6577,2903067,1274,0
1,0.18,4,0.0,1,50,0,1,1582,10347737,2834,0
1,0.73,0,0.0,0,119,0,1,5222,6171761,4497,0
1,0.42,1,0.0,1,31,0,1,6345,13670800,7422,0
1,0.19,3,0.0,0,8,0,1,1489,8260483,3129,0
1,0.19,0,0.0,0,35,0,1,4952,14639349,3586,0
1,0.1,2,0.0,0,94,0,1,5794,4699862,5235,0
1,0.92,8,0.0,0,13,0,1,1927,2274596,2246,0
1,0.88,6,0.0,0,14,0,1,1785,1797140,1169,0
1,0.45,5,0.0,0,76,0,1,7185,5687612,7008,0
1,0.88,12,0.0,0,50,0,1,3849,12636111,3072,0
1,0.0,6,0.0,0,123,0,1,2953,5984309,878,0
1,0.42,11,0.0,1,84,0,1,5216,5213785,6920,0
1,0.57,8,0.0,0,124,0,1,1453,5501811,3504,0
1,0.64,8,0.0,0,78,0,1,4275,5016213,6765,0
1,0.0,5,0.0,1,63,0,1,6740,3774412,6169,0
1,0.17,4,0.0,1,43,0,1,7247,315342,5523,0
1,0.28,10,0.0,0,122,0,1,4021,7262114,6801,0
1,0.36,0,0.0,0,94,0,1,2775,11835824,3447,0
1,0.88,10,0.0,0,136,0,1,5050,2285496,7075,0
1,0.8,7,0.0,0,36,0,1,3524,11305417,5970,0
1,0.73,6,0.0,0,28,0,1,3662,12432632,5661,0
1,0.42,8,0.0,0,29,0,1,3097,13605208,2707,0
1,0.57,2,0.0,1,21,0,1,855,9225535,5771,0
1,0.17,3,0.0,0,93,0,1,5863,12916160,3870,0
1,0.2,7,0.0,1,47,0,1,849,5026711,5227,0
1,0.83,1,0.0,1,22,0,1,5443,11327376,3381,0
1,0.73,3,0.0,0,34,0,1,5072,5802060,5225,0
1,0.6,10,0.0,0,11,0,1,6928,14712670,405,0
1,0.28,12,0.0,1,45,0,1,3566,3048794,7064,0
1,0.3,4,0.0,1,34,0,1,5766,15078001,2497,0
1,0.92,10,0.0,1,26,0,1,3397,11789340,3793,0
1,0.55,12,0.0,1,37,0,1,4285,9765097,396,0
1,0.92,8,0.0,1,106,0,1,1568,4617033,4325,0
1,0.21,3,0.0,0,109,0,1,2427,10829391,5366,0
1,0.6,10,0.0,1,71,0,1,5633,10142359,1423,0
1,0.13,4,0.0,1,69,0,1,2979,411935,2740,0
1,0.19,2,0.0,0,57,0,1,3558,14946992,4581,0
1,0.25,0,0.0,0,92,0,1,6160,9168541,4090,0
1,0.92,7,0.0,1,37,0,1,5156,14873238,2000,0
1,0.14,10,0.0,0,123,0,1,3301,10895670,2903,0
1,0.27,9,0.0,0,49,0,1,2384,7309099,2974,0
1,0.21,12,0.0,0,38,0,1,6267,9385769,5784,0
1,0.29,5,0.0,0,62,0,1,2086,13826916,839,0
1,0.83,0,0.0,1,13,0,1,6248,10479080,163,0
1,0.22,4,0.0,0,62,0,1,2186,3226174,659,0
1,0.89,8,0.0,1,30,0,1,337,10830811,5385,0
1,0.12,12,0.0,0,14,0,1,5475,3184758,5636,0
1,0.18,8,0.0,1,65,0,1,7153,523344,4835,0
1,0.09,8,0.0,1,82,0,1,5043,9932413,2,0
1,0.25,11,0.0,1,30,0,1,2982,8057420,7091,0
1,0.22,10,0.0,1,129,0,1,2943,132310,2513,0
1,0.67,5,0.0,0,119,0,1,3035,8391814,4985,0
1,0.18,9,0.0,1,40,0,1,7076,3079793,670,0
1,0.86,3,0.0,0,144,0,1,5841,1069187,6765,0
1,0.38,1,0.0,0,52,0,1,2456,6681309,3064,0
1,0.42,7,0.0,0,140,0,1,987,8296105,2807,0
1,0.38,10,0.0,0,62,0,1,3984,7636476,1693,0
1,0.4,5,0.0,1,146,0,1,4609,2740449,3608,0
1,0.27,5,0.0,1,129,0,1,2442,1931577,4948,0
1,0.36,11,0.0,0,112,0,1,324,1813762,4947,0
1,0.5,2,0.0,0,76,0,1,6815,1266485,6637,0
1,0.73,5,0.0,0,40,0,1,6055,10143751,2603,0
1,0.13,11,0.0,0,31,0,1,415,14716737,1318,0
1,0.3,10,0.0,0,18,0,1,491,4184449,7495,0
1,0.57,8,0.0,0,83,0,1,1569,12137203,5303,0
1,0.13,9,0.0,0,139,0,1,2270,3618502,4241,0
1,0.62,5,0.0,1,82,0,1,6436,14596899,308,0
1,0.73,10,0.0,0,119,0,1,5855,9744409,7480,0
1,0.14,0,0.0,0,102,0,1,4795,3559043,4971,0
1,0.18,8,0.0,1,108,0,1,732,10152772,5715,0
1,0.15,4,0.0,1,108,0,1,5641,8307047,5074,0
1,0.33,1,0.0,1,105,0,1,5433,3909154,5803,0
1,0.46,2,0.0,1,20,0,1,4134,15037053,7264,0
1,0.83,10,0.0,1,9,0,1,1415,5195983,7156,0
1,0.5,12,0.0,0,13,0,1,2234,5493599,3095,0
1,0.91,9,0.0,0,100,0,1,123,5986709,190,0
1,0.91,6,0.0,1,146,0,1,2141,14281548,4132,0
1,0.54,12,0.0,1,113,0,1,1705,12375992,231,0
1,0.89,3,0.0,0,146,0,1,5792,14758286,3032,0
1,0.24,10,0.0,1,135,0,1,1390,5877977,45,0
1,0.89,8,0.0,1,59,0,1,1457,8156183,7325,0
1,0.8,5,0.0,1,17,0,1,6684,10037243,3145,0
1,0.0,2,0.0,1,95,0,1,5719,11230182,5716,0
1,0.45,5,0.0,0,98,0,1,5474,3427911,858,0
1,0.09,11,0.0,0,101,0,1,3146,3647431,1641,0
1,0.12,11,0.0,1,26,0,1,831,4960931,3264,0
1,0.06,4,0.0,0,12,0,1,7382,12916226,4751,0
1,0.73,10,0.0,0,142,0,1,305,289430,4177,0
1,0.41,4,0.0,0,16,0,1,2166,5796279,1815,0
1,0.47,9,0.0,0,33,0,1,1555,11829642,5222,0
1,0.24,10,0.0,1,127,0,1,3443,1207042,6401,0
1,0.55,8,0.0,1,78,0,1,5772,7392547,2148,0
1,0.18,3,0.0,1,3,0,1,2557,12765767,134,0
1,0.14,3,0.0,1,111,0,1,5606,4396550,2300,0
1,0.58,8,0.0,0,114,0,1,4893,13768605,6768,0
1,0.1,7,0.0,0,130,0,1,1379,983748,6323,0
1,0.88,10,0.0,0,87,0,1,805,401020,4857,0
1,0.31,4,0.0,1,53,0,1,1501,13663131,119,0
1,0.6,6,0.0,0,67,0,1,3142,7757541,6038,0
1,0.62,3,0.0,0,11,0,1,6178,10349158,7301,0
1,0.31,11,0.0,0,73,0,1,447,14150897,5619,0
1,0.57,2,0.0,1,66,0,1,6432,14278336,4539,0
1,0.16,3,0.0,0,105,0,1,1595,13876018,1943,0
1,0.54,9,0.0,1,30,0,1,6217,2618198,5438,0
1,0.58,0,0.0,0,98,0,1,1995,12419015,5907,0
1,0.17,9,0.0,1,46,0,1,188,9854373,5740,0
1,0.17,0,0.0,0,25,0,1,4887,10431553,6675,0
1,0.91,5,0.0,0,67,0,1,2295,11734752,3248,0
1,0.1,12,0.0,1,133,0,1,4252,6957221,4808,0
1,0.27,1,0.0,0,35,0,1,4867,14241919,1640,0
1,0.8,5,0.0,1,99,0,1,4714,6418519,7331,0
1,0.54,6,0.0,0,44,0,1,4758,745473,5027,0
1,0.13,7,0.0,0,118,0,1,1044,4772760,2824,0
1,0.5,9,0.0,0,122,0,1,4976,5639934,2432,0
1,0.06,5,0.0,1,66,0,1,24,11853020,934,0
1,0.54,1,0.0,0,8,0,1,4374,13721819,3976,0
1,0.0,7,0.0,0,27,0,1,1416,12972012,6644,0
1,0.92,3,0.0,0,66,0,1,1730,3701278,5677,0
1,0.46,10,0.0,0,101,0,1,4448,13779771,3685,0
1,0.24,12,0.0,0,41,0,1,3443,13019841,1089,0
1,0.6,9,0.0,0,32,0,1,4398,10817538,5197,0
1,0.38,2,0.0,0,79,0,1,5971,9901590,5391,0
1,0.73,5,0.0,0,89,0,1,1387,12894807,1977,0
1,0.25,12,0.0,1,146,0,1,2137,11182712,5692,0
1,0.16,0,0.0,0,51,0,1,7144,6509379,621,0
1,0.46,10,0.0,0,109,0,1,501,10056193,5768,0
1,0.24,7,0.0,1,7,0,1,914,6596533,3101,0
1,0.2,8,0.0,1,54,0,1,6227,4833755,5765,0
1,0.33,1,0.0,0,140,0,1,2353,8627118,4868,0
1,0.15,7,0.0,0,81,0,1,4795,13214058,378,0
1,0.07,4,0.0,1,94,0,1,1525,12750710,6450,0
1,0.57,1,0.0,1,113,0,1,3450,15097873,3157,0
1,0.55,5,0.0,1,23,0,1,4425,896374,5706,0
1,0.86,4,0.0,0,147,0,1,3962,7918401,2507,0
1,0.92,2,0.0,1,110,0,1,4280,13138401,5139,0
1,0.64,9,0.0,0,121,0,1,1730,13354616,5683,0
1,0.19,1,0.0,0,109,0,1,6472,8665354,5718,0
1,0.45,2,0.0,0,144,0,1,4301,10991040,5087,0
1,0.86,5,0.0,1,65,0,1,5723,12498448,7100,0
1,0.67,8,0.0,0,45,0,1,1554,49564,1465,0
1,0.5,6,0.0,0,4,0,1,7019,14616424,1269,0
1,0.8,0,0.0,1,97,0,1,2782,4748604,7077,0
1,0.71,4,0.0,0,135,0,1,1588,7513385,7270,0
1,0.71,3,0.0,0,94,0,1,4085,5593011,1596,0
1,0.22,5,0.0,1,135,0,1,7248,12948252,3294,0
1,0.09,6,0.0,0,115,0,1,3148,7784735,1312,0
1,0.4,1,0.0,1,58,0,1,5670,5964844,2864,0
1,0.38,7,0.0,0,117,0,1,4668,9526589,5071,0
1,0.18,1,0.0,1,142,0,1,3086,14506103,7357,0
1,0.19,1,0.0,0,99,0,1,44,3654744,1404,0
1,0.29,5,0.0,1,72,0,1,2801,3448731,5156,0
1,0.1,10,0.0,1,128,0,1,2261,991405,6863,0
1,0.09,10,0.0,0,34,0,1,5970,943290,1473,0
1,0.16,10,0.0,0,34,0,1,2687,14483930,5642,0
1,0.92,7,0.0,0,85,0,1,3620,2435378,5580,0
1,0.47,8,0.0,0,120,0,1,4678,14831379,3278,0
1,0.5,9,0.0,0,119,0,1,3108,5173742,1955,0
1,0.19,3,0.0,1,29,0,1,4699,12053099,961,0
1,0.5,4,0.0,0,74,0,1,7210,11142349,5800,0
1,0.8,0,0.0,1,34,0,1,6610,6298681,1276,0
1,0.3,0,0.0,1,104,0,1,5314,4768569,3540,0
1,0.08,9,0.0,1,3,0,1,4481,3220876,7075,0
1,0.46,0,0.0,1,72,0,1,4439,13232188,6808,0
1,0.28,10,0.0,0,124,0,1,5256,2434752,2670,0
1,0.24,6,0.0,0,17,0,1,5068,6554305,1325,0
1,0.89,4,0.0,1,97,0,1,3995,9438361,1834,0
1,0.16,8,0.0,1,134,0,1,6636,896440,678,0
1,0.08,11,0.0,1,133,0,1,6036,7291443,5199,0
1,0.13,4,0.0,0,75,0,1,7345,12820239,3941,0
1,0.58,2,0.0,0,13,0,1,3858,2156038,580,0
1,0.16,3,0.0,0,14,0,1,4157,4430853,7021,0
1,0.15,0,0.0,0,15,0,1,2137,10180179,1295,0
1,0.09,7,0.0,0,10,0,1,2820,14297072,3554,0
1,0.27,10,0.0,1,82,0,1,4682,10348240,3476,0
1,0.57,6,0.0,0,109,0,1,1989,12577313,2665,0
1,0.12,7,0.0,0,112,0,1,2342,368186,4722,0
1,0.62,1,0.0,0,132,0,1,4221,12921794,4992,0
1,0.24,7,0.0,1,40,0,1,1551,6945824,5419,0
1,0.13,11,0.0,0,14,0,1,4600,14595965,4259,0
1,0.2,2,0.0,1,63,0,1,580,5857302,867,0
1,0.83,5,0.0,0,145,0,1,6173,8558817,6949,0
1,0.43,5,0.0,1,84,0,1,5484,9255754,376,0
1,0.18,10,0.0,0,124,0,1,2061,11865992,4560,0
1,0.45,2,0.0,0,131,0,1,4488,5850642,5283,0
1,0.13,1,0.0,0,57,0,1,6170,12974059,7396,0
1,0.31,0,0.0,0,67,0,1,187,8918449,4286,0
1,0.36,12,0.0,1,138,0,1,7170,14854403,1946,0
1,0.73,11,0.0,1,77,0,1,6559,12831558,5937,0
1,0.47,6,0.0,0,60,0,1,1696,13343413,5249,0
1,0.31,6,0.0,0,31,0,1,4288,11582197,1706,0
1,0.19,12,0.0,0,127,0,1,6369,7283767,4339,0
1,0.12,10,0.0,0,93,0,1,5454,13479666,6793,0
1,0.09,6,0.0,0,100,0,1,5030,2978716,7365,0
1,0.33,3,0.0,1,45,0,1,6506,6682448,414,0
1,0.09,1,0.0,1,131,0,1,5062,9611615,6462,0
1,0.43,12,0.0,1,103,0,1,3808,1454111,45,0
1,0.62,9,0.0,1,6,0,1,4642,14920893,2395,0
1,0.3,8,0.0,0,13,0,1,4481,1133358,4698,0
1,0.29,5,0.0,1,112,0,1,3882,13837316,5758,0
1,0.4,4,0.0,0,144,0,1,5542,11919894,3213,0
1,0.43,4,0.0,0,36,0,1,3251,6799437,1683,0
1,0.5,2,0.0,1,64,0,1,5066,7049363,310,0
1,0.92,12,0.0,0,88,0,1,1082,9730761,3827,0
1,0.91,7,0.0,0,137,0,1,121,1018711,1677,0
1,0.27,11,0.0,1,64,0,1,7091,9524913,6223,0
1,0.6,3,0.0,0,142,0,1,3767,7433978,7332,0
1,0.18,5,0.0,0,41,0,1,6178,13327887,5365,0
1,0.6,10,0.0,0,144,0,1,2501,5708057,6147,0
1,0.92,2,0.0,0,56,0,1,5665,7584127,1392,0
1,0.11,2,0.0,0,72,0,1,4991,11865996,5395,0
1,0.58,9,0.0,0,54,0,1,3250,11156405,3884,0
1,0.08,8,0.0,0,4,0,1,5720,2114131,4372,0
1,0.92,4,0.0,1,29,0,1,6565,5946094,4303,0
1,0.45,5,0.0,0,27,0,1,192,5177864,6678,0
1,0.57,4,0.0,0,132,0,1,5279,846569,743,0
1,0.45,0,0.0,0,58,0,1,5292,7383248,5308,0
1,0.43,0,0.0,1,2,0,1,404,10094111,5129,0
1,0.5,12,0.0,1,92,0,1,7272,7814611,2266,0
1,0.25,1,0.0,1,10,0,1,6823,6898033,4420,0
1,0.19,12,0.0,1,42,0,1,7151,12108862,4442,0
1,0.31,0,0.0,1,135,0,1,4618,5733843,2991,0
1,0.27,10,0.0,1,124,0,1,151,3727711,168,0
1,0.29,9,0.0,0,144,0,1,6617,6908466,3723,0
1,0.71,0,0.0,0,55,0,1,38,4433890,20,0
1,0.67,0,0.0,0,146,0,1,5958,11977626,5395,0
1,0.2,6,0.0,0,36,0,1,3182,3030910,2366,0
1,0.11,11,0.0,1,141,0,1,2209,9934180,6810,0
1,0.71,3,0.0,1,5,0,1,5815,422828,1857,0
1,0.45,8,0.0,0,136,0,1,994,396975,690,0
1,0.21,8,0.0,0,150,0,1,1514,4174437,2118,0
1,0.06,11,0.0,1,2,0,1,5614,3441528,1852,0
1,0.28,5,0.0,1,10,0,1,6909,14524990,2125,0
1,0.22,4,0.0,0,129,0,1,4022,1949027,5258,0
1,0.91,10,0.0,0,104,0,1,6469,6912741,5459,0
1,0.45,5,0.0,1,112,0,1,6098,11021811,568,0
1,0.64,8,0.0,0,26,0,1,1092,9057046,863,0
1,0.11,9,0.0,0,137,0,1,3930,14775937,632,0
1,0.28,3,0.0,0,124,0,1,5795,6972150,3308,0
1,0.13,8,0.0,1,120,0,1,787,14692608,529,0
1,0.4,12,0.0,0,95,0,1,6555,12495054,6282,0
1,0.38,10,0.0,0,69,0,1,3443,3402515,3483,0
1,0.46,4,0.0,0,133,0,1,305,5526397,5148,0
1,0.31,12,0.0,0,120,0,1,667,6567951,3875,0
1,0.86,1,0.0,1,92,0,1,4651,13202638,2864,0
1,0.0,9,0.0,1,75,0,1,5828,8640814,1407,0
1,0.13,7,0.0,0,97,0,1,2468,1009082,6174,0
1,0.4,7,0.0,1,51,0,1,4832,13689484,5226,0
1,0.16,4,0.0,0,43,0,1,5850,10292576,5318,0
1,0.92,5,0.0,1,108,0,1,3755,12877617,1725,0
1,0.55,4,0.0,1,71,0,1,6670,13310576,1756,0
1,0.19,3,0.0,1,45,0,1,1237,9042078,576,0
1,0.58,6,0.0,0,145,0,1,3551,10996065,3081,0
1,0.4,10,0.0,0,97,0,1,7038,1011750,3665,0
1,0.43,3,0.0,1,21,0,1,225,15277793,1819,0
1,0.08,1,0.0,1,8,0,1,4241,2643153,5595,0
1,0.47,6,0.0,0,96,0,1,3721,3532603,6905,0
1,0.57,3,0.0,0,70,0,1,685,10022581,3513,0
1,0.28,9,0.0,1,80,0,1,832,13342024,4406,0
1,0.64,10,0.0,0,11,0,1,4558,8251222,2988,0
1,0.92,1,0.0,1,91,0,1,159,9684096,3169,0
1,0.31,5,0.0,1,123,0,1,5599,11923286,1234,0
1,0.08,1,0.0,1,8,0,1,1259,2851063,4803,0
1,0.22,3,0.0,1,135,0,1,231,6077687,6229,0
1,0.24,0,0.0,0,36,0,1,592,13917039,2036,0
1,0.29,4,0.0,1,29,0,1,1618,5334698,3824,0
1,0.0,12,0.0,0,0,0,1,4545,8070760,6855,0
1,0.1,3,0.0,1,97,0,1,6137,8394401,5514,0
1,0.64,0,0.0,0,65,0,1,5862,7057053,5999,0
1,0.83,1,0.0,1,49,0,1,3216,13211275,772,0
1,0.62,5,0.0,1,8,0,1,6571,7998076,7093,0
1,0.46,6,0.0,1,4,0,1,6673,14638005,5710,0
1,0.08,6,0.0,1,40,0,1,3248,2946070,703,0
1,0.17,8,0.0,1,80,0,1,3365,15333928,943,0
1,0.09,9,0.0,1,120,0,1,6454,8436219,4467,0
1,0.55,3,0.0,1,54,0,1,1096,11757969,3171,0
1,0.18,6,0.0,0,54,0,1,3595,14817753,2173,0
1,0.22,12,0.0,0,24,0,1,5060,10165710,2008,0
1,0.24,7,0.0,1,133,0,1,218,9848079,4502,0
1,0.36,6,0.0,0,12,0,1,3731,39832,4158,0
1,0.14,1,0.0,1,27,0,1,3306,8924936,2961,0
1,0.64,2,0.0,1,12,0,1,365,141864,6613,0
1,0.33,4,0.0,1,73,0,1,4541,7251851,7190,0
1,0.31,0,0.0,1,142,0,1,2317,6406206,5138,0
1,0.55,9,0.0,0,53,0,1,5443,5367046,1102,0
1,0.13,10,0.0,0,116,0,1,5689,4836254,540,0
1,0.86,7,0.0,0,56,0,1,1804,6340353,5152,0
1,0.62,10,0.0,1,122,0,1,52,8310526,3698,0
1,0.13,6,0.0,1,137,0,1,6186,6460587,4421,0
1,0.24,6,0.0,0,4,0,1,6631,12201853,4405,0
1,0.91,0,0.0,0,137,0,1,2179,2372788,6866,0
1,0.21,6,0.0,1,101,0,1,6456,308839,1366,0
1,0.6,8,0.0,1,113,0,1,7059,1485691,1379,0
1,0.33,7,0.0,1,27,0,1,6011,7408380,1788,0
1,0.8,1,0.0,1,76,0,1,990,12755942,6165,0
1,0.22,5,0.0,1,141,0,1,6584,1807832,1544,0
1,0.36,0,0.0,1,10,0,1,4772,7624729,6733,0
1,0.57,0,0.0,1,116,0,1,714,510406,7050,0
1,0.54,12,0.0,0,29,0,1,1169,993006,4918,0
1,0.64,3,0.0,0,86,0,1,4664,2015319,3334,0
1,0.57,5,0.0,1,142,0,1,1500,2528667,6186,0
1,0.54,12,0.0,1,50,0,1,4691,13166240,6892,0
1,0.46,3,0.0,0,31,0,1,6469,3403699,4812,0
1,0.92,11,0.0,0,83,0,1,4065,1862040,5157,0
1,0.4,10,0.0,1,49,0,1,230,3963130,1268,0
1,0.28,7,0.0,1,138,0,1,2021,8183388,1236,0
1,0.08,5,0.0,0,11,0,1,4658,13149877,6395,0
1,0.06,0,0.0,1,141,0,1,1673,4147340,6631,0
1,0.08,7,0.0,0,5,0,1,1784,4708498,1279,0
1,0.09,2,0.0,1,129,0,1,3264,5968984,1775,0
1,0.44,8,0.0,1,115,0,1,3686,4865878,6174,0
1,0.86,6,0.0,0,117,0,1,6718,4129587,4518,0
1,0.88,11,0.0,0,7,0,1,424,2178828,650,0
1,0.6,0,0.0,1,102,0,1,5037,8753909,3944,0
1,0.8,3,0.0,0,123,0,1,6666,812057,6270,0
1,0.54,0,0.0,1,63,0,1,5255,6444476,2106,0
1,0.71,7,0.0,0,86,0,1,2578,6113713,901,0
1,0.41,6,0.0,1,76,0,1,6439,13306129,2421,0
1,0.46,4,0.0,1,87,0,1,4235,13926989,1116,0
1,0.41,1,0.0,1,54,0,1,364,2510135,3735,0
1,0.71,0,0.0,1,41,0,1,965,13511697,1710,0
1,0.92,10,0.0,1,106,0,1,6897,12826992,4648,0
1,0.41,6,0.0,0,141,0,1,6331,9495630,6404,0
1,0.21,7,0.0,0,118,0,1,847,6236333,6657,0
1,0.0,9,0.0,0,74,0,1,2991,12960537,1369,0
1,0.24,10,0.0,1,33,0,1,7295,4514850,6349,0
1,0.38,8,0.0,1,79,0,1,2152,5219463,84,0
1,0.17,1,0.0,0,107,0,1,3608,5829202,2219,0
1,0.6,4,0.0,1,85,0,1,5586,13941130,4320,0
1,0.89,2,0.0,1,122,0,1,3225,14675336,615,0
1,0.89,11,0.0,1,3,0,1,7096,3647161,4824,0
1,0.5,4,0.0,1,66,0,1,1458,7664021,7337,0
1,0.27,3,0.0,0,146,0,1,6273,766332,3373,0
1,0.92,1,0.0,0,107,0,1,5278,3156305,2792,0
1,0.38,2,0.0,1,37,0,1,1386,1203212,7308,0
1,0.13,12,0.0,1,131,0,1,700,470924,3690,0
1,0.4,3,0.0,1,112,0,1,881,7999812,7479,0
1,0.71,8,0.0,1,10,0,1,3224,14489253,832,0
1,0.18,12,0.0,1,71,0,1,4938,883900,5230,0
1,0.54,5,0.0,1,1,0,1,1028,3666811,7449,0
1,0.41,11,0.0,0,21,0,1,583,666114,4974,0
1,0.5,1,0.0,1,30,0,1,2562,13245803,607,0
1,0.0,12,0.0,0,143,0,1,4988,1125406,1605,0
1,0.19,10,0.0,1,142,0,1,1787,1913981,1453,0
1,0.47,3,0.0,0,69,0,1,5219,14218173,3212,0
1,0.83,10,0.0,0,102,0,1,717,449362,1724,0
1,0.36,1,0.0,1,23,0,1,3749,10464445,2036,0
1,0.8,1,0.0,1,27,0,1,2533,4205382,7084,0
1,0.2,11,0.0,0,59,0,1,4640,11179842,5485,0
1,0.22,5,0.0,1,67,0,1,2667,6751579,1849,0
1,0.4,7,0.0,0,84,0,1,2115,8364643,3321,0
1,0.22,11,0.0,0,19,0,1,6313,185560,2778,0
1,0.25,2,0.0,0,49,0,1,2794,6101304,4373,0
1,0.89,0,0.0,1,77,0,1,1115,607166,4213,0
1,0.11,7,0.0,1,117,0,1,5406,308949,105,0
1,0.19,8,0.0,1,56,0,1,307,15150755,1673,0
1,0.25,1,0.0,0,39,0,1,5621,5428456,2870,0
1,0.33,11,0.0,1,88,0,1,7121,7942228,5038,0
1,0.19,11,0.0,0,116,0,1,5246,3407575,2001,0
1,0.28,5,0.0,0,85,0,1,2810,6732134,1634,0
1,0.19,8,0.0,0,95,0,1,297,3090993,7265,0
1,0.6,7,0.0,0,111,0,1,2671,12727623,6193,0
1,0.55,7,0.0,1,71,0,1,257,11849150,320,0
1,0.55,9,0.0,0,119,0,1,6925,15252416,5549,0
1,0.1,12,0.0,1,134,0,1,1458,1646177,2281,0
1,0.67,12,0.0,1,25,0,1,660,14645145,3903,0
1,0.31,0,0.0,1,92,0,1,6909,4373377,2588,0
1,0.58,2,0.0,1,30,0,1,7221,2199131,3392,0
1,0.15,1,0.0,1,62,0,1,3867,14789870,390,0
1,0.92,6,0.0,1,101,0,1,649,8672915,3843,0
1,0.43,9,0.0,1,10,0,1,7114,13155396,2354,0
1,0.22,9,0.0,0,133,0,1,3957,11452388,211,0
1,0.24,3,0.0,1,0,0,1,4746,14825216,5356,0
1,0.21,10,0.0,0,6,0,1,2847,5844512,289,0
1,0.42,9,0.0,0,136,0,1,4977,12477031,6699,0
1,0.58,0,0.0,0,128,0,1,6107,10582584,4684,0
1,0.2,7,0.0,1,55,0,1,3093,10388471,1590,0
1,0.55,4,0.0,1,25,0,1,5333,176442,3302,0
1,0.14,8,0.0,1,21,0,1,5155,3076844,2798,0
1,0.46,4,0.0,0,46,0,1,5215,7315550,1288,0
1,0.67,4,0.0,1,13,0,1,1109,14050554,1646,0
1,0.08,12,0.0,1,109,0,1,5322,8076789,2093,0
1,0.43,4,0.0,0,97,0,1,3498,7021836,4959,0
1,0.71,9,0.0,0,60,0,1,5744,11804884,6766,0
1,0.21,12,0.0,0,66,0,1,48,6084495,6146,0
1,0.31,4,0.0,0,146,0,1,407,5081921,2412,0
1,0.07,3,0.0,1,125,0,1,867,3108892,610,0
1,0.42,6,0.0,1,90,0,1,7152,5364028,7320,0
1,0.45,11,0.0,0,91,0,1,6898,7108164,9,0
1,0.89,0,0.0,0,113,0,1,477,10440348,2659,0
1,0.1,11,0.0,0,42,0,1,1937,4788547,2070,0
1,0.14,3,0.0,1,133,0,1,4299,14802004,5918,0
1,0.64,1,0.0,0,15,0,1,2335,2842675,1826,0
1,0.22,1,0.0,0,123,0,1,5320,14711590,2583,0
1,0.89,3,0.0,1,131,0,1,6214,1498215,510,0
1,0.67,11,0.0,1,126,0,1,4854,5078132,242,0
